20,9,0.45,49.312,10.0905,Blaufelden-Gammesfeld,Baden-Württemberg,S,465.0,19410101,20020331
20,9,0.45,51.8934,11.7127,Brumby,Sachsen-Anhalt,O,70.0,19510101,20050430
20,9,0.45,51.1145,9.4622,Felsberg-Beuern,Hessen,W,260.0,19510101,19970630
20,9,0.45,49.2795,9.6925,Künzelsau,Baden-Württemberg,S,225.0,18871201,19800630
20,9,0.45,50.9546,14.7323,Niederoderwitz,Sachsen,O,308.0,19690101,20150228
20,9,0.45,50.2882,7.6239,Lahnstein,Rheinland-Pfalz,W,71.0,19410101,19991231
20,9,0.45,51.3768,7.7644,Iserlohn-Westig,Nordrhein-Westfalen,W,230.0,19310101,19780630
20,9,0.45,52.3411,9.1403,Meerbeck,Niedersachsen,N,60.0,19610101,20061231
20,9,0.45,51.9025,10.6687,Stapelburg,Sachsen-Anhalt,O,225.0,19690101,20150422
31,14,0.45161290322580644,52.2044,8.3382,Melle,Niedersachsen,N,89.0,19310101,20150422
11,5,0.45454545454545453,51.0833,11.2333,Vippachedelhausen,Thüringen,O,206.0,19780101,20061231
33,15,0.45454545454545453,52.6799,7.8972,Menslage-Borg,Niedersachsen,N,23.0,19310101,20061231
11,5,0.45454545454545453,50.8884,7.072,Köln-Porz-Eil,Nordrhein-Westfalen,W,50.0,19710101,19931231
11,5,0.45454545454545453,47.6358,9.5392,Eriskirch-Mariabrunn,Baden-Württemberg,S,408.0,19800801,20021231
11,5,0.45454545454545453,53.8801,10.6531,Lübeck-Dornbreite,Schleswig-Holstein,N,20.0,19780101,20051130
11,5,0.45454545454545453,53.7773,12.2451,Güstrow-Kluess,Mecklenburg-Vorpommern,O,15.0,19720101,20031231
22,10,0.45454545454545453,51.2833,7.7833,Neuenrade,Nordrhein-Westfalen,W,339.0,19310101,19820331
11,5,0.45454545454545453,53.2113,11.3247,Malliß,Mecklenburg-Vorpommern,O,40.0,19810101,20070618
33,15,0.45454545454545453,51.1798,7.2506,Remscheid-Lennep,Nordrhein-Westfalen,W,345.0,19310101,20150423
22,10,0.45454545454545453,51.4789,7.2697,Bochum,Nordrhein-Westfalen,W,101.0,19310101,20150423
22,10,0.45454545454545453,49.3028,10.406,Leutershausen,Bayern,S,440.0,19410101,19911231
11,5,0.45454545454545453,51.604,12.1093,Spören-Prussendorf,Sachsen-Anhalt,O,87.0,19690101,19911231
11,5,0.45454545454545453,51.1231,12.5862,Flößberg,Sachsen,O,164.0,19690101,19920831
11,5,0.45454545454545453,49.9695,9.9113,Arnstein-Müdesheim,Bayern,S,220.0,19860401,20150423
11,5,0.45454545454545453,52.0611,11.0908,Hamersleben,Sachsen-Anhalt,O,104.0,19690101,19971231
