15,5,0.3333333333333333,49.4864,7.029,Schaumberg-Tholey,Saarland,W
18,6,0.3333333333333333,51.5554,13.8846,Klettwitz,Brandenburg,O
115,38,0.33043478260869563,47.9044,12.2977,"Endorf, Bad",Bayern,S
85,28,0.32941176470588235,49.9859,7.9549,Geisenheim,Hessen,W
82,27,0.32926829268292684,48.4307,10.4013,Burgau,Bayern,S
82,27,0.32926829268292684,51.7234,10.6021,Braunlage,Niedersachsen,N
82,27,0.32926829268292684,49.4044,11.76,Ursensollen,Bayern,S
82,27,0.32926829268292684,50.1128,11.4061,Kulmbach-Burghaig,Bayern,S
82,27,0.32926829268292684,49.6877,10.541,Markt Taschendorf -Birkach,Bayern,S
76,25,0.32894736842105265,48.6765,10.1307,Heidenheim/Brenz,Baden-Württemberg,S
73,24,0.3287671232876712,52.3453,8.6476,Espelkamp-Isenstedt,Nordrhein-Westfalen,W
73,24,0.3287671232876712,47.943,11.2531,Tutzing-Traubing,Bayern,S
73,24,0.3287671232876712,52.7593,9.0714,Warpe-Helzendorf,Niedersachsen,N
70,23,0.32857142857142857,48.1447,7.9194,Freiamt-Keppenbach,Baden-Württemberg,S
70,23,0.32857142857142857,49.7933,9.1545,Wörth am Main,Bayern,S
70,23,0.32857142857142857,48.0719,12.3696,Schnaitsee,Bayern,S
70,23,0.32857142857142857,50.35,9.1674,Kefenrod-Bindsachsen,Hessen,W
70,23,0.32857142857142857,51.149,7.3364,Hückeswagen,Nordrhein-Westfalen,W
67,22,0.3283582089552239,48.1054,8.7549,Klippeneck,Baden-Württemberg,S
64,21,0.328125,51.8675,10.2893,Langelsheim-Lautenthal,Niedersachsen,N
64,21,0.328125,47.8172,10.5374,Aitrang,Bayern,S
64,21,0.328125,50.7252,10.454,"Schmalkalden, Kurort",Thüringen,O
64,21,0.328125,51.0951,11.0486,Alperstedt,Thüringen,O
64,21,0.328125,49.6742,6.6696,Pellingen,Rheinland-Pfalz,W
64,21,0.328125,51.9892,10.2645,Lutter am Barenberge,Niedersachsen,N
64,21,0.328125,50.3552,10.6854,Straufhain-Streufdorf,Thüringen,O
64,21,0.328125,47.6063,10.5593,Pfronten-Rehbichel,Bayern,S
64,21,0.328125,52.7432,7.075,Twist-Hebelermeer,Niedersachsen,N
64,21,0.328125,53.0485,8.6615,Delmenhorst,Niedersachsen,N
64,21,0.328125,50.8005,8.0094,"Neunkirchen, Kreis Siegen-Wittgenstein",Nordrhein-Westfalen,W
64,21,0.328125,48.5151,11.6542,Schweitenkirchen-Sünzhausen,Bayern,S
64,21,0.328125,50.1033,11.1655,Lichtenfels/Oberfranken -Isling,Bayern,S
64,21,0.328125,54.6792,13.4343,Arkona,Mecklenburg-Vorpommern,O
64,21,0.328125,53.2252,14.33,Hohenreinkendorf,Brandenburg,O
64,21,0.328125,50.9141,12.8045,Burgstädt,Sachsen,O
64,21,0.328125,48.6765,12.6923,Landau/Isar,Bayern,S
61,20,0.32786885245901637,48.1716,10.8951,Scheuring,Bayern,S
61,20,0.32786885245901637,47.6102,7.6203,Weil am Rhein-Haltingen,Baden-Württemberg,S
61,20,0.32786885245901637,48.9101,8.5648,Keltern-Ellmendingen,Baden-Württemberg,S
61,20,0.32786885245901637,49.9445,6.3821,Olsdorf,Rheinland-Pfalz,W
61,20,0.32786885245901637,49.9819,8.0461,Ingelheim,Rheinland-Pfalz,W
61,20,0.32786885245901637,48.6226,10.0321,Gerstetten,Baden-Württemberg,S
58,19,0.3275862068965517,50.1121,10.7862,Ebern-Eyrichshof,Bayern,S
55,18,0.32727272727272727,51.3884,13.6175,Hirschfeld,Brandenburg,O
55,18,0.32727272727272727,51.5751,6.6276,Voerde-Mehrum,Nordrhein-Westfalen,W
55,18,0.32727272727272727,52.5108,12.7115,Päwesin,Brandenburg,O
55,18,0.32727272727272727,49.945,9.4783,Rothenbuch-Erlenfurt,Bayern,S
55,18,0.32727272727272727,53.296,14.2345,Penkun,Mecklenburg-Vorpommern,O
55,18,0.32727272727272727,50.3624,10.3552,Hollstadt-Wargolshausen,Bayern,S
55,18,0.32727272727272727,51.4543,13.8629,Ruhland,Brandenburg,O
55,18,0.32727272727272727,53.2833,8.25,Delfshausen,Niedersachsen,N
55,18,0.32727272727272727,53.6262,7.9485,Wangerland-Oldorfer Sietwendung,Niedersachsen,N
55,18,0.32727272727272727,49.58,10.517,Neustadt/Aisch-Unternesselbach,Bayern,S
55,18,0.32727272727272727,47.7002,12.1166,Flintsbach/Inn-Asten,Bayern,S
55,18,0.32727272727272727,48.1958,11.3655,Gröbenzell,Bayern,S
55,18,0.32727272727272727,48.0866,12.6429,Kirchweidach,Bayern,S
55,18,0.32727272727272727,49.5422,7.7173,Schallodenbach,Rheinland-Pfalz,W
52,17,0.3269230769230769,51.3437,14.5987,Klitten,Sachsen,O
52,17,0.3269230769230769,49.3333,7.8167,Johanniskreuz,Rheinland-Pfalz,W
52,17,0.3269230769230769,51.0182,13.5575,Grumbach,Sachsen,O
52,17,0.3269230769230769,48.4416,13.0951,Bad Birnbach,Bayern,S
52,17,0.3269230769230769,50.9999,13.9279,Graupa,Sachsen,O
52,17,0.3269230769230769,51.8493,13.5327,Kemlitz,Brandenburg,O
52,17,0.3269230769230769,48.2188,7.9597,Schuttertal-Schweighausen,Baden-Württemberg,S
52,17,0.3269230769230769,50.8038,10.023,Vacha,Thüringen,O
52,17,0.3269230769230769,50.8341,10.343,"Liebenstein, Bad-Schweina",Thüringen,O
52,17,0.3269230769230769,48.5859,9.7064,"Ditzenbach, Bad",Baden-Württemberg,S
52,17,0.3269230769230769,50.9333,8.4167,"Laasphe, Bad",Nordrhein-Westfalen,W
49,16,0.32653061224489793,51.8,10.4333,Altenau (A),Niedersachsen,N
49,16,0.32653061224489793,48.7896,9.2167,Stuttgart (Neckartal),Baden-Württemberg,S
49,16,0.32653061224489793,49.7445,7.9291,Mörsfeld,Rheinland-Pfalz,W
49,16,0.32653061224489793,50.7607,11.2272,Remda,Thüringen,O
49,16,0.32653061224489793,48.1369,11.7094,München-Riem,Bayern,S
49,16,0.32653061224489793,50.5644,7.2823,Linz,Rheinland-Pfalz,W
46,15,0.32608695652173914,52.585,13.5635,Ahrensfelde,Brandenburg,O
46,15,0.32608695652173914,53.5388,11.7607,Goldenbow,Mecklenburg-Vorpommern,O
46,15,0.32608695652173914,52.5869,14.2417,Neuhardenberg,Brandenburg,O
46,15,0.32608695652173914,51.9892,11.3008,Hadmersleben,Sachsen-Anhalt,O
46,15,0.32608695652173914,51.7345,11.1655,Quedlinburg-Rieder,Sachsen-Anhalt,O
46,15,0.32608695652173914,51.0709,8.1974,Kirchhundem-Rhein-Weser-Turm,Nordrhein-Westfalen,W
46,15,0.32608695652173914,50.7241,13.2686,Pockau-Forchheim,Sachsen,O
46,15,0.32608695652173914,54.4009,9.4532,Klein Bennebek,Schleswig-Holstein,N
46,15,0.32608695652173914,52.7475,11.9774,Schwarzholz,Sachsen-Anhalt,O
46,15,0.32608695652173914,51.2943,11.3714,Donndorf,Thüringen,O
89,29,0.3258426966292135,50.9833,10.3667,Eisenach (Ost),Thüringen,O
43,14,0.32558139534883723,51.8333,9.5667,Schießhaus,Niedersachsen,N
43,14,0.32558139534883723,53.8551,9.7152,Brande-Hörnerkirchen,Schleswig-Holstein,N
129,42,0.32558139534883723,48.4649,8.3027,Freudenstadt-Kniebis,Baden-Württemberg,S
43,14,0.32558139534883723,51.0518,9.6617,Alheim-Heinebach,Hessen,W
43,14,0.32558139534883723,50.1496,10.0216,Euerdorf,Bayern,S
43,14,0.32558139534883723,53.3949,10.1687,Hoopte,Niedersachsen,N
43,14,0.32558139534883723,51.9375,10.9897,Sargstedt,Sachsen-Anhalt,O
43,14,0.32558139534883723,47.8774,11.3642,Attenkam,Bayern,S
43,14,0.32558139534883723,50.7667,13.45,Dorfchemnitz bei Seyda,Sachsen,O
43,14,0.32558139534883723,52.2333,12.05,Theeßen,Sachsen-Anhalt,O
43,14,0.32558139534883723,54.1867,12.88,Franzburg,Mecklenburg-Vorpommern,O
83,27,0.3253012048192771,47.9235,12.7557,Waging am See,Bayern,S
83,27,0.3253012048192771,48.0916,11.707,Putzbrunn-Solalinden,Bayern,S
83,27,0.3253012048192771,50.6175,9.725,Petersberg-Marbach,Hessen,W
83,27,0.3253012048192771,50.9551,7.1017,Bergisch Gladbach -Refrath,Nordrhein-Westfalen,W
83,27,0.3253012048192771,48.5369,13.2276,Ortenburg,Bayern,S
83,27,0.3253012048192771,54.3723,11.0836,Großenbrode,Schleswig-Holstein,N
40,13,0.325,53.2167,14.2167,Casekow,Brandenburg,O
80,26,0.325,50.0414,11.6483,"Berneck, Bad",Bayern,S
120,39,0.325,51.776,14.3168,Cottbus,Brandenburg,O
80,26,0.325,50.3444,9.5539,Schlüchtern-Herolz,Hessen,W
40,13,0.325,54.7903,8.9514,Leck,Schleswig-Holstein,N
80,26,0.325,49.7225,11.0554,Forchheim/Oberfranken,Bayern,S
80,26,0.325,50.2138,8.7446,"Vilbel, Bad-Dortelweil",Hessen,W
40,13,0.325,51.4667,7.5667,Schwerte,Nordrhein-Westfalen,W
117,38,0.3247863247863248,48.5807,13.4152,Passau-Maierhof,Bayern,S
77,25,0.3246753246753247,48.2773,8.8832,Balingen-Heselwangen,Baden-Württemberg,S
37,12,0.32432432432432434,52.4553,13.4699,Berlin-Treptow,Berlin,O
37,12,0.32432432432432434,52.6164,11.7396,Steinfeld-Schönfeld,Sachsen-Anhalt,O
37,12,0.32432432432432434,51.5068,13.7154,Grünewalde,Brandenburg,O
37,12,0.32432432432432434,48.6321,9.3261,Nürtingen,Baden-Württemberg,S
37,12,0.32432432432432434,49.7842,10.5406,Schlüsselfeld-Hohn am Berg,Bayern,S
37,12,0.32432432432432434,53.0146,14.2198,Criewen,Brandenburg,O
74,24,0.32432432432432434,47.8172,10.9393,Peiting-Herzogsägmühle,Bayern,S
37,12,0.32432432432432434,52.1386,14.485,Bremsdorf,Brandenburg,O
37,12,0.32432432432432434,53.662,11.4952,Leezen,Mecklenburg-Vorpommern,O
74,24,0.32432432432432434,53.6951,9.1486,Hemmoor,Niedersachsen,N
37,12,0.32432432432432434,48.65,11.7833,Mainburg (A),Bayern,S
74,24,0.32432432432432434,51.7384,10.3062,Sösetalsperre,Niedersachsen,N
37,12,0.32432432432432434,51.554,11.7846,Fienstedt,Sachsen-Anhalt,O
37,12,0.32432432432432434,51.5368,11.5489,Eisleben,Sachsen-Anhalt,O
37,12,0.32432432432432434,47.9241,8.6471,Geisingen,Baden-Württemberg,S
37,12,0.32432432432432434,50.7555,10.4915,Floh,Thüringen,O
74,24,0.32432432432432434,53.5188,9.2872,Kutenholz-Mulsum,Niedersachsen,N
37,12,0.32432432432432434,53.2171,8.5115,Schwanewede-Neuenkirchen,Niedersachsen,N
74,24,0.32432432432432434,49.3422,11.107,Wendelstein-Kleinschwarzenlohe,Bayern,S
37,12,0.32432432432432434,51.0421,12.8117,Rochlitz,Sachsen,O
37,12,0.32432432432432434,51.0167,7.3833,Lindlar,Nordrhein-Westfalen,W
37,12,0.32432432432432434,53.0696,14.3234,Schwedt/Oder,Brandenburg,O
71,23,0.323943661971831,50.0367,10.3855,Gädheim-Greßhausen,Bayern,S
71,23,0.323943661971831,48.1063,8.8032,Böttingen,Baden-Württemberg,S
34,11,0.3235294117647059,51.6334,8.3943,Lippstadt-Bökenförde,Nordrhein-Westfalen,W
68,22,0.3235294117647059,48.4254,10.942,Augsburg,Bayern,S
34,11,0.3235294117647059,50.25,10.95,Coburg (Stadt),Bayern,S
34,11,0.3235294117647059,52.0256,13.9465,Dürrenhofe,Brandenburg,O
34,11,0.3235294117647059,51.7206,11.2478,Ballenstedt,Sachsen-Anhalt,O
68,22,0.3235294117647059,50.0644,8.9932,Kahl/Main,Bayern,S
34,11,0.3235294117647059,52.173,12.3703,Görzke,Brandenburg,O
34,11,0.3235294117647059,50.051,6.3851,Oberpierscheid-Philippsweiler,Rheinland-Pfalz,W
34,11,0.3235294117647059,50.7041,11.0182,Wolfsberg-Gräfinau-Angstedt,Thüringen,O
34,11,0.3235294117647059,51.9994,11.7618,Schönebeck/Elbe,Sachsen-Anhalt,O
68,22,0.3235294117647059,47.908,10.1512,Kronburg,Bayern,S
34,11,0.3235294117647059,49.5603,6.6829,Greimerath,Rheinland-Pfalz,W
34,11,0.3235294117647059,51.6167,9.6833,Offensen,Niedersachsen,N
34,11,0.3235294117647059,50.8057,7.893,Kirchen/Sieg,Rheinland-Pfalz,W
34,11,0.3235294117647059,53.3167,8.0667,Spohle,Niedersachsen,N
68,22,0.3235294117647059,49.6663,12.1845,Weiden,Bayern,S
34,11,0.3235294117647059,51.617,14.5989,Döbern,Brandenburg,O
34,11,0.3235294117647059,50.9574,11.2192,Isseroda,Thüringen,O
68,22,0.3235294117647059,48.3474,10.9351,Augsburg (Hochablaß),Bayern,S
65,21,0.3230769230769231,49.8578,12.3541,Tirschenreuth-Lodermühl,Bayern,S
65,21,0.3230769230769231,50.178,11.1564,Michelau/Oberfranken -Lettenreuth,Bayern,S
65,21,0.3230769230769231,48.1813,8.6351,Rottweil,Baden-Württemberg,S
65,21,0.3230769230769231,51.7997,8.0297,Beckum-Neubeckum,Nordrhein-Westfalen,W
65,21,0.3230769230769231,47.8013,12.8984,Anger-Oberhögl,Bayern,S
65,21,0.3230769230769231,48.8333,12.8167,Mariaposching,Bayern,S
65,21,0.3230769230769231,52.4578,13.3101,Berlin-Dahlem (FU),Berlin,O
62,20,0.3225806451612903,50.81,9.3581,Ottrau-Immichenhain,Hessen,W
31,10,0.3225806451612903,54.5792,13.6143,Lohme,Mecklenburg-Vorpommern,O
31,10,0.3225806451612903,51.2884,13.1414,Lonnewitz,Sachsen,O
31,10,0.3225806451612903,52.2175,11.2483,Erxleben,Sachsen-Anhalt,O
62,20,0.3225806451612903,49.7167,9.1,Michelstadt-Vielbrunn (Ohrnbachtal),Hessen,W
31,10,0.3225806451612903,53.5876,8.6015,Bremerhaven-Speckenbüttel,Bremen,N
62,20,0.3225806451612903,51.0412,6.1041,Heinsberg-Schleiden,Nordrhein-Westfalen,W
31,10,0.3225806451612903,51.3593,12.6459,Machern,Sachsen,O
31,10,0.3225806451612903,50.8816,14.2143,"Schöna, Sächsische Schweiz",Sachsen,O
62,20,0.3225806451612903,49.6097,7.8741,Falkenstein/Pfalz,Rheinland-Pfalz,W
31,10,0.3225806451612903,52.1333,10.95,Schöningen,Niedersachsen,N
31,10,0.3225806451612903,50.8441,12.7751,Pleißa,Sachsen,O
62,20,0.3225806451612903,51.4293,12.0145,Halle-Döllnitz,Sachsen-Anhalt,O
31,10,0.3225806451612903,51.4948,14.1226,Elsterheide-Geierswalde,Sachsen,O
31,10,0.3225806451612903,48.0409,10.0808,Berkheim,Baden-Württemberg,S
31,10,0.3225806451612903,54.6289,9.9294,Arnis,Schleswig-Holstein,N
31,10,0.3225806451612903,51.9639,11.1208,Schwanebeck,Sachsen-Anhalt,O
31,10,0.3225806451612903,53.0785,14.137,Landin,Brandenburg,O
59,19,0.3220338983050847,50.0103,9.61,Lohr/Main-Steinbach,Bayern,S
59,19,0.3220338983050847,50.0806,10.5695,Königsberg/Bayern,Bayern,S
59,19,0.3220338983050847,47.6641,9.3606,Immenstaad,Baden-Württemberg,S
56,18,0.32142857142857145,50.5624,12.5806,Hartmannsdorf bei Kirchberg,Sachsen,O
28,9,0.32142857142857145,53.3517,8.4969,Brake,Niedersachsen,N
56,18,0.32142857142857145,51.6351,10.0888,Gillersheim,Niedersachsen,N
28,9,0.32142857142857145,49.7422,10.7373,Wachenroth-Weingartsgreuth,Bayern,S
28,9,0.32142857142857145,49.8667,10.7333,Frenshof-Grub,Bayern,S
84,27,0.32142857142857145,54.3442,10.4579,Köhn,Schleswig-Holstein,N
28,9,0.32142857142857145,48.5116,8.3177,Baiersbronn-Mitteltal,Baden-Württemberg,S
56,18,0.32142857142857145,51.3333,9.6667,Escherode,Niedersachsen,N
84,27,0.32142857142857145,48.4252,12.9923,Pfarrkirchen,Bayern,S
56,18,0.32142857142857145,52.5511,9.2089,Brokeloh,Niedersachsen,N
28,9,0.32142857142857145,51.8712,14.3914,Turnow,Brandenburg,O
28,9,0.32142857142857145,48.8026,8.9557,Rutesheim,Baden-Württemberg,S
56,18,0.32142857142857145,51.1937,13.1011,Obersteina,Sachsen,O
56,18,0.32142857142857145,51.226,14.6662,Hohendubrau-Gebelzig,Sachsen,O
28,9,0.32142857142857145,52.1836,14.5748,Pohlitz,Brandenburg,O
28,9,0.32142857142857145,52.15,11.0333,Offleben,Niedersachsen,N
28,9,0.32142857142857145,50.8544,13.0714,Flöha,Sachsen,O
84,27,0.32142857142857145,49.8322,9.5828,Marktheidenfeld,Bayern,S
28,9,0.32142857142857145,54.3167,8.7167,Tating,Schleswig-Holstein,N
56,18,0.32142857142857145,49.55,8.6,Viernheim,Hessen,W
56,18,0.32142857142857145,51.1,11.5833,Auerstedt,Thüringen,O
56,18,0.32142857142857145,50.9588,11.5228,Jena-Isserstedt,Thüringen,O
56,18,0.32142857142857145,51.4506,12.7781,Röcknitz,Sachsen,O
81,26,0.32098765432098764,49.2286,7.5481,Höheischweiler,Rheinland-Pfalz,W
81,26,0.32098765432098764,50.0802,9.542,Lohr/Main -Ruppertshütten,Bayern,S
81,26,0.32098765432098764,50.0147,8.9708,Mainhausen-Zellhausen,Hessen,W
81,26,0.32098765432098764,50.5131,8.8051,Lich,Hessen,W
81,26,0.32098765432098764,50.7313,8.2622,Dillenburg,Hessen,W
53,17,0.32075471698113206,51.4934,10.6918,Großwechsungen,Thüringen,O
53,17,0.32075471698113206,48.1222,8.008,Gutach im Breisgau-Bleibach,Baden-Württemberg,S
53,17,0.32075471698113206,51.75,10.3833,Kamschlacken,Niedersachsen,N
53,17,0.32075471698113206,53.416,14.332,Grambow,Mecklenburg-Vorpommern,O
53,17,0.32075471698113206,48.8659,8.3963,Malsch-Völkersbach,Baden-Württemberg,S
53,17,0.32075471698113206,50.8616,13.1789,Oederan,Sachsen,O
53,17,0.32075471698113206,50.3499,11.5883,Geroldsgrün-Steinbach,Bayern,S
78,25,0.32051282051282054,51.6184,9.5761,Wahlsburg-Lippoldsberg,Hessen,W
25,8,0.32,51.1518,10.474,Seebach (Talsperre),Thüringen,O
25,8,0.32,50.9569,11.6292,Jena (Kläranlage),Thüringen,O
75,24,0.32,52.6966,10.0421,Celle-Hustedt,Niedersachsen,N
50,16,0.32,53.8167,9.2667,Freiburg/Elbe (A),Niedersachsen,N
50,16,0.32,50.2713,8.7068,Rosbach vor der Höhe -Rodheim,Hessen,W
25,8,0.32,51.8489,8.6257,Hövelhof-Riege,Nordrhein-Westfalen,W
75,24,0.32,54.8664,9.5977,Glücksburg-Holnis,Schleswig-Holstein,N
25,8,0.32,54.775,8.9808,Leck (A),Schleswig-Holstein,N
50,16,0.32,51.8,8.2,"Stromberg, Kreis Warendorf",Nordrhein-Westfalen,W
25,8,0.32,50.8167,10.5833,Tambach-Dietharz (Forsthaus),Thüringen,O
50,16,0.32,54.7737,9.3752,Flensburg (Schäferhaus),Schleswig-Holstein,N
75,24,0.32,48.1577,11.4486,München-Obermenzing,Bayern,S
50,16,0.32,50.9107,13.0106,Niederlichtenau,Sachsen,O
25,8,0.32,53.05,7.3333,Aschendorf,Niedersachsen,N
25,8,0.32,52.3833,11.9,Ringfurth,Sachsen-Anhalt,O
25,8,0.32,52.5667,7.05,Georgsdorf,Niedersachsen,N
25,8,0.32,51.1062,10.9595,Ringleben,Thüringen,O
50,16,0.32,50.7852,10.1249,Stadtlengsfeld,Thüringen,O
72,23,0.3194444444444444,50.2092,9.0378,Ronneburg-Hüttengesäß,Hessen,W
72,23,0.3194444444444444,47.6591,8.0227,Görwihl-Segeten,Baden-Württemberg,S
72,23,0.3194444444444444,50.0616,8.3702,Hofheim/Taunus -Wallau,Hessen,W
72,23,0.3194444444444444,51.9617,7.1584,Coesfeld,Nordrhein-Westfalen,W
72,23,0.3194444444444444,50.3489,8.9633,Ranstadt-Ober-Mockstadt,Hessen,W
72,23,0.3194444444444444,50.85,9.4667,Oberaula,Hessen,W
72,23,0.3194444444444444,48.3551,9.3356,Hohenstein-Bernloch,Baden-Württemberg,S
72,23,0.3194444444444444,48.724,12.0146,Rottenburg/Niederbayern -Pattendorf,Bayern,S
72,23,0.3194444444444444,52.4265,10.917,Danndorf,Niedersachsen,N
72,23,0.3194444444444444,49.8664,12.4818,Mähring-Griesbach,Bayern,S
72,23,0.3194444444444444,49.955,9.7761,Karlstadt,Bayern,S
72,23,0.3194444444444444,48.4832,12.724,"Falkenberg,Kr.Rottal-Inn",Bayern,S
72,23,0.3194444444444444,48.5639,11.9872,Bruckberg/Niederbayern-Pörndorf,Bayern,S
72,23,0.3194444444444444,49.9672,8.2108,Mainz-Lerchenberg (ZDF),Rheinland-Pfalz,W
72,23,0.3194444444444444,51.1798,7.2506,Remscheid-Lennep,Nordrhein-Westfalen,W
72,23,0.3194444444444444,49.8978,8.849,Dieburg,Hessen,W
72,23,0.3194444444444444,49.9807,11.8376,Fichtelberg/Oberfranken-Hüttstadl,Bayern,S
72,23,0.3194444444444444,51.4743,9.0039,Diemelstadt-Rhoden,Hessen,W
72,23,0.3194444444444444,50.3519,10.0032,Sandberg,Bayern,S
72,23,0.3194444444444444,50.1219,8.0363,"Schwalbach, Bad-Langenseifen",Hessen,W
72,23,0.3194444444444444,51.4943,6.2463,Geldern-Walbeck,Nordrhein-Westfalen,W
72,23,0.3194444444444444,49.9778,9.1114,Aschaffenburg,Bayern,S
72,23,0.3194444444444444,52.6255,10.2496,Lachendorf,Niedersachsen,N
47,15,0.3191489361702128,48.5912,9.6467,Gruibingen,Baden-Württemberg,S
47,15,0.3191489361702128,50.3167,9.6167,Schlüchtern-Ramholz,Hessen,W
94,30,0.3191489361702128,47.9385,8.0763,Breitnau,Baden-Württemberg,S
47,15,0.3191489361702128,49.7345,8.9557,Brombachtal-Kirch-Brombach,Hessen,W
47,15,0.3191489361702128,51.7836,8.5654,Delbrück,Nordrhein-Westfalen,W
47,15,0.3191489361702128,51.8231,11.278,Gatersleben,Sachsen-Anhalt,O
94,30,0.3191489361702128,48.2167,8.3833,Schramberg,Baden-Württemberg,S
47,15,0.3191489361702128,49.4292,7.0684,Marpingen-Urexweiler,Saarland,W
47,15,0.3191489361702128,49.6072,10.2666,Weigenheim-Frankenberg,Bayern,S
47,15,0.3191489361702128,50.3127,6.826,Borler,Rheinland-Pfalz,W
69,22,0.3188405797101449,48.4618,9.8361,Blaustein-Bermaringen,Baden-Württemberg,S
113,36,0.3185840707964602,47.6105,9.6983,Achberg-Doberatsweiler,Baden-Württemberg,S
22,7,0.3181818181818182,52.1833,11.75,Gerwisch,Sachsen-Anhalt,O
44,14,0.3181818181818182,50.8685,12.7237,Limbach-Oberfrohna-Bräunsdorf,Sachsen,O
44,14,0.3181818181818182,53.7,8.7833,Ahlen (Falkenberger Moor),Niedersachsen,N
22,7,0.3181818181818182,48.3477,11.8133,München-Flughafen,Bayern,S
22,7,0.3181818181818182,52.35,12.0833,Parchen,Sachsen-Anhalt,O
22,7,0.3181818181818182,52.4275,14.442,Alt Zeschdorf,Brandenburg,O
22,7,0.3181818181818182,51.2044,9.5131,Guxhagen-Albshausen,Hessen,W
66,21,0.3181818181818182,49.6186,7.3348,Baumholder,Saarland,W
22,7,0.3181818181818182,52.2167,11.7833,Möser,Sachsen-Anhalt,O
66,21,0.3181818181818182,47.3389,10.266,Oberstdorf-Birgsau,Bayern,S
22,7,0.3181818181818182,50.2655,7.9699,Katzenelnbogen,Rheinland-Pfalz,W
22,7,0.3181818181818182,53.9833,10.2667,Maleksberg,Schleswig-Holstein,N
22,7,0.3181818181818182,52.2,11.2667,Hakenstedt,Sachsen-Anhalt,O
44,14,0.3181818181818182,50.1667,10.6833,"Marbach, Kreis Haßberge",Bayern,S
22,7,0.3181818181818182,50.5652,7.4839,Hümmerich,Rheinland-Pfalz,W
22,7,0.3181818181818182,51.4667,11.9,Angersdorf,Sachsen-Anhalt,O
22,7,0.3181818181818182,53.1667,13.8167,Flieth,Brandenburg,O
44,14,0.3181818181818182,50.8646,14.7628,Olbersdorf,Sachsen,O
22,7,0.3181818181818182,51.3015,11.1711,Oldisleben,Thüringen,O
44,14,0.3181818181818182,50.4338,10.7129,Hildburghausen,Thüringen,O
44,14,0.3181818181818182,51.4045,8.8632,Marsberg-Leitmar,Nordrhein-Westfalen,W
44,14,0.3181818181818182,48.6107,12.4143,Loiching,Bayern,S
22,7,0.3181818181818182,48.9957,9.3933,Aspach-Allmersbach am Weinberg,Baden-Württemberg,S
66,21,0.3181818181818182,50.2833,9.9,Geroda,Bayern,S
63,20,0.31746031746031744,51.6579,14.2146,Drebkau,Brandenburg,O
63,20,0.31746031746031744,49.9581,10.9398,Memmelsdorf-Laubend,Bayern,S
63,20,0.31746031746031744,47.8108,12.1254,Raubling-Pfraundorf,Bayern,S
63,20,0.31746031746031744,51.9622,7.3073,Billerbeck,Nordrhein-Westfalen,W
63,20,0.31746031746031744,47.7933,12.6193,Siegsdorf-Maria Eck,Bayern,S
63,20,0.31746031746031744,51.9893,13.3608,Petkus,Brandenburg,O
63,20,0.31746031746031744,49.0826,11.7142,Hemau-Eichlberg,Bayern,S
63,20,0.31746031746031744,53.0902,9.5974,Hemslingen,Niedersachsen,N
63,20,0.31746031746031744,54.297,13.6899,Gager-Groß Zicker,Mecklenburg-Vorpommern,O
63,20,0.31746031746031744,49.8975,9.1886,Sulzbach/Main-Dornau,Bayern,S
63,20,0.31746031746031744,48.3623,10.2527,Ichenhausen-Autenried,Bayern,S
63,20,0.31746031746031744,49.3375,10.6062,Weihenzell-Grüb,Bayern,S
63,20,0.31746031746031744,53.3703,12.6174,Röbel/Müritz,Mecklenburg-Vorpommern,O
41,13,0.3170731707317073,50.9263,13.2711,Freiberg,Sachsen,O
41,13,0.3170731707317073,52.7864,13.4788,Klosterfelde,Brandenburg,O
41,13,0.3170731707317073,51.0563,14.229,Berthelsdorf,Sachsen,O
41,13,0.3170731707317073,52.3175,13.0686,Langerwisch,Brandenburg,O
41,13,0.3170731707317073,51.8833,10.7667,Schmatzfeld,Sachsen-Anhalt,O
82,26,0.3170731707317073,49.3158,11.5608,Pilsach-Laaber,Bayern,S
82,26,0.3170731707317073,49.089,10.5384,"Ehingen, Kreis Ansbach",Bayern,S
41,13,0.3170731707317073,49.3436,7.2295,Neunkirchen-Wellesweiler,Saarland,W
82,26,0.3170731707317073,50.8649,7.7155,Morsbach,Nordrhein-Westfalen,W
82,26,0.3170731707317073,53.1227,8.4201,Hude/Oldenburg,Niedersachsen,N
82,26,0.3170731707317073,48.3285,12.0032,Bockhorn/Oberbayern -Grünbach,Bayern,S
82,26,0.3170731707317073,49.1726,11.4719,Mühlhausen/Oberpfalz-Weihersdorf,Bayern,S
41,13,0.3170731707317073,52.2486,9.5056,Annaturm,Niedersachsen,N
82,26,0.3170731707317073,53.3835,8.1322,Varel,Niedersachsen,N
41,13,0.3170731707317073,50.9987,11.1436,Erfurt-Vieselbach,Thüringen,O
41,13,0.3170731707317073,51.862,11.5514,Staßfurt,Sachsen-Anhalt,O
82,26,0.3170731707317073,53.2332,8.8076,Osterholz-Scharmbeck,Niedersachsen,N
60,19,0.31666666666666665,50.652,11.7206,Knau,Thüringen,O
60,19,0.31666666666666665,47.6627,11.36,Kochel,Bayern,S
60,19,0.31666666666666665,50.5071,10.7618,Schleusingen,Thüringen,O
60,19,0.31666666666666665,52.8457,7.3489,Lathen,Niedersachsen,N
60,19,0.31666666666666665,50.3,8.4333,Schmitten-Treisberg,Hessen,W
60,19,0.31666666666666665,50.3333,8.85,Reichelsheim-Dorn-Assenheim,Hessen,W
